listing_id;title;price_pln;currency;link;subtitle;engine_cm3;power_hp;mileage_km;fuel_type;gearbox;year;location;first_seen_date;last_seen_date;days_on_site;is_active;removed_date;initial_price_pln;lowest_price_pln;price_change_count;last_price_change_date
6146226159;Dacia Duster;39000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVVbZ.html;999 cm3 • 101 KM • 1.0 TCe, Salon Polska, Serwis ASO, Klima, Tempomat;999;101;119335;Benzyna;Manualna;2019;Poznań (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;39000;39000;0;
6145504236;Dacia Duster 1.3 TCe FAP Prestige 4WD;59500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HTUo4.html;1333 cm3 • 150 KM • 1.3 150 KM 4x4 salon Polska pierwszy użytkownik;1333;150;118086;Benzyna;Manualna;2019;Zawonia (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;59500;59500;0;
6146318490;Dacia Duster;39900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXkdc.html;1200 cm3 • 125 KM • bardzo ładna, 4 cylindry, GWARANCJA !!;1200;125;99000;Benzyna;Manualna;2018;Gniezno (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;39900;39900;0;
6146269758;Dacia Duster 1.6 SCe Open S&S;38000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HX7xc.html;1598 cm3 • 114 KM • DACIA Duster 1.6 SCE Open SCe 115 - I właściciel;1598;114;63000;Benzyna;Manualna;2017;Maksymilianowo (Kujawsko-pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;38000;38000;0;
6146657611;Dacia Duster 1.6 SCe Access S&S;46500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYKqT.html;1598 cm3 • 114 KM • Polski salon 100% bezwypadkowy Gwarancja;1598;114;76000;Benzyna;Manualna;2018;Sosnowiec (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;46500;46500;0;
6146337348;Dacia Duster TCe 150 2WD GPF Sondermodell Adventure;55900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXp7m.html;1332 cm3 • 150 KM • klimatronik key less go nawigacja kamera 360 multifunkcja tempomat;1332;150;91000;Benzyna;Manualna;2021;Elbląg (Warmińsko-mazurskie);2026-03-29;2026-03-29;0;0;2026-03-29;55900;55900;0;
6144127688;Dacia Duster 1.3 TCe FAP Prestige EU6d;50900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HO8hG.html;1332 cm3 • 130 KM • Dacia Daster 2020;1332;130;102000;Benzyna;Manualna;2019;Gdańsk (Pomorskie);2026-03-29;2026-03-30;1;1;;50900;50900;0;
6146492609;Dacia Duster 1.6 SCe Urban Explorer S&S;40000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY3wz.html;1598 cm3 • 114 KM • 1,6 Benz Pierwszy Właściciel Salon Polska WERSJA UNIKATOWA;1598;114;110894;Benzyna;Manualna;2017;Skępe (Kujawsko-pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;40000;40000;0;
6146517494;Dacia Duster;54000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY9YV.html;1598 cm3 • 115 KM • 1.6 115KM / Krajowy / SERWIS ASO / NAVI / Dealer Dacia Keller;1598;115;58220;Benzyna;Manualna;2018;Gliwice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;54000;54000;0;
6145537380;Dacia Duster 1.6 SCe Open S&S;47500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HU30E.html;1598 cm3 • 114 KM • Dacia Duster 1.6;1598;114;74000;Benzyna;Manualna;2019;Elbląg (Warmińsko-mazurskie);2026-03-29;2026-03-29;0;0;2026-03-29;47500;47500;0;
6146308848;Dacia Duster TCe 90 2WD Essential;45900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXhHG.html;999 cm3 • 91 KM • Benzyna+gaz##Sprowadzony### 9.oookm###;999;91;9000;Benzyna;Manualna;2022;Nysa (Opolskie);2026-03-29;2026-03-30;1;0;2026-03-30;45900;45900;0;
6146512763;Dacia Duster;40000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY8KD.html;1332 cm3 • 131 KM • 1.3 TCe, Salon Polska, Serwis ASO, Klima, Tempomat, Parktronic;1332;131;117251;Benzyna;Manualna;2019;Piaseczno (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;40000;40000;0;
6146239855;Dacia Duster TCe 130 2WD GPF Comfort;48900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVZKT.html;1332 cm3 • 130 KM • Serwisowany .;1332;130;109000;Benzyna;Manualna;2020;Sochaczew (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;48900;48900;0;
6146007950;Dacia Duster TCe 125 2WD Prestige;27500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HV1qu.html;1197 cm3 • 125 KM • 1.2 bogate wyposażenie mały przebieg;1197;125;116350;Benzyna;Manualna;2016;Rojów (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;27500;27500;0;
6146605890;Dacia Duster 1.0 TCe Essential;43000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYvYG.html;999 cm3 • 90 KM • 2021rok Salon Polska Pierwszy Właściciel Przebieg tylko 38 tyś;999;90;38125;Benzyna;Manualna;2021;Skępe (Kujawsko-pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;43000;43000;0;
6146668598;Dacia Duster 1.3 TCe FAP Prestige;49900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYNi6.html;1333 cm3 • 130 KM • Salon Polska 1 Własciciel Przebieg 37 000 km;1333;130;37000;Benzyna;Manualna;2019;Kraków (Małopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;49900;49900;0;
6146334660;Dacia Duster TCe 150 2WD GPF Prestige;59900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXoq0.html;1332 cm3 • 150 KM • Stan idealny, niski przebieg;1332;150;38836;Benzyna;Manualna;2022;Bielany (Małopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;59900;59900;0;
6146194169;Dacia Duster TCe 130 4WD GPF Prestige;29900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVNS1.html;1332 cm3 • 130 KM;1332;130;127000;Benzyna;Manualna;2020;Chodzież (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;29900;29900;0;
6146606946;Dacia Duster TCe 100 2WD Comfort;59900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYxfI.html;999 cm3 • 101 KM • Duster II;999;101;15000;Benzyna;Manualna;2022;Rzemień (Podkarpackie);2026-03-29;2026-03-29;0;0;2026-03-29;59900;59900;0;
6146422631;Dacia Duster mild hybrid 140 Journey;90800;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXLiT.html;1199 cm3 • 140 KM • journey mild hybrid 140 OKAZJA!;1199;140;1;Benzyna;Manualna;2025;Katowice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;90800;90800;0;
6146232101;Dacia Duster 1.6 SCe Urban Explorer S&S;49900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVXJP.html;1598 cm3 • 114 KM • Salon Polska 1,6-114KM-1Wlasciciel Navigacja 2komplety kól;1598;114;86000;Benzyna;Manualna;2018;Dąbrowa Górnicza (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;49900;49900;0;
6146249505;Dacia Duster 1.3 TCe Extreme 4WD;76899;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HX2gx.html;1332 cm3 • 150 KM • 4x4, skóry, hak, kamery, stan bardzo dobry;1332;150;55000;Benzyna;Manualna;2022;Żory (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;76899;76899;0;
6146560965;Dacia Duster SCe 115 2WD Essential;42900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYli5.html;1598 cm3 • 114 KM • Dacia Duster 2019 1.6 Benzyna 114KM Kamera Cofania Navi Klima ALU16;1598;114;122185;Benzyna;Manualna;2019;Brodowo (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;42900;42900;0;
6146151232;Dacia Duster 1.3 TCe SL Extreme;65900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVCHu.html;1332 cm3 • 130 KM • Dacia Duster;1332;130;31845;Benzyna;Manualna;2023;Leszno (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;65900;65900;0;
6144890971;Dacia Duster;47900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HRkQH.html;1332 cm3 • 130 KM • kamera cofania, nawigacja;1332;130;119540;Benzyna;Manualna;2019;Elbląg (Warmińsko-mazurskie);2026-03-29;2026-03-29;0;0;2026-03-29;47900;47900;0;
6146343285;Dacia Duster 1.3 TCe FAP Essential;47900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXqF7.html;1333 cm3 • 130 KM • Duster 1.3 TCe FAP Essential Salon PL;1333;130;55616;Benzyna;Manualna;2019;Długołęka (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;47900;47900;0;
6145553087;Dacia Duster SCe 115 2WD Prestige;43950;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HU75Z.html;1598 cm3 • 114 KM • Zarejestrowane Salon Polska Klima Skóra Ładny!!!;1598;114;121000;Benzyna;Manualna;2018;Dobroń (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;43950;43950;0;
6146104896;Dacia Duster 1.6 SCe Laureate S&S;40800;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVqE8.html;1598 cm3 • 114 KM • krajowa bezwypadkowa serwisowana niski przebieg JAK NOWA IDEALNY STAN;1598;114;62000;Benzyna;Manualna;2017;Proszowice (Małopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;40800;40800;0;
6146090100;Dacia Duster;92900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVmNu.html;1332 cm3 • 130 KM • DUSTER journey mild hybrid 140;1332;130;1;Benzyna;Manualna;2025;Siedlce (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;92900;92900;0;
6145898190;Dacia Duster SCe 115 4x2 Laureate;32900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWySa.html;1598 cm3 • 114 KM • Dacia Duster 1.6 Benzyna;1598;114;144000;Benzyna;Manualna;2016;Niecenia (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;32900;32900;0;
6145890878;Dacia Duster 1.0 TCe Prestige;41900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWvYe.html;999 cm3 • 100 KM • Pierwszy właściciel Salon Polska Serwis ASO Idealny stan;999;100;77000;Benzyna;Manualna;2020;Pionki (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;41900;41900;0;
6146569439;Dacia Duster;34900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYnuL.html;1600 cm3 • 114 KM • ** 1,6 Benzyna ** Bogata Wersja **;1600;114;150000;Benzyna;Manualna;2016;Zamość (Lubelskie);2026-03-29;2026-03-29;0;0;2026-03-29;34900;34900;0;
6146356383;Dacia Duster;62000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXu4n.html;1332 cm3 • 130 KM • 1.3TCE 130KM/ 6 biegów / Krajowy / Kamera / LED / Ekran/ Dealer Dacia;1332;130;55135;Benzyna;Manualna;2022;Gliwice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;62000;62000;0;
6146198741;Dacia Duster 1.6 SCe S&S;50900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVP3L.html;1598 cm3 • 114 KM • Dacia Duster 1.6 Prestige 2019;1598;114;76300;Benzyna;Manualna;2019;Warszawa (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;50900;50900;0;
6146609125;Dacia Duster;28290;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYxOR.html;999 cm3 • 90 KM;999;90;115375;Benzyna;Automatyczna;2020;Komorniki (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;28290;28290;0;
6146114704;Dacia Duster 1.0 TCe Prestige;56900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVtck.html;999 cm3 • 90 KM • Dacia Duster 2021 | 1.0 TCe + LPG | Salon PL | Bogata wersja Prestige!;999;90;47000;Benzyna;Manualna;2021;Węglew (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;56900;56900;0;
6143704779;Dacia Duster TCe 130 2WD Sondermodell Extreme;60900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HMmgz.html;1332 cm3 • 130 KM • limitowana wersja Extreme 1.3 - 130 KM;1332;130;74000;Benzyna;Manualna;2022;Starowa Góra (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;60900;60900;0;
6146055579;Dacia Duster;69200;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVdOH.html;1332 cm3 • 150 KM;1332;150;19000;Benzyna;Automatyczna;2022;Swarzędz (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;69200;69200;0;
6144498178;Dacia Duster 1.0 TCe Prestige;69900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HPGFk.html;999 cm3 • 90 KM • .. Polski Salon .. Kamery 360 .. Navi .. Grzane Fotele i Lusterka ..;999;90;5000;Benzyna;Manualna;2021;Buczek (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;69900;69900;0;
6146577602;Dacia Duster 1.3 TCe FAP Essential;41900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYpCq.html;1333 cm3 • 130 KM • Essential 1.3 TCe 130 KM Salon PL Grupa Adamowscy;1333;130;102454;Benzyna;Manualna;2019;Bydgoszcz (Kujawsko-pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;41900;41900;0;
6146135573;Dacia Duster TCe 125 2WD Prestige;35800;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVyCW.html;1197 cm3 • 125 KM • 1,2 125KM / Stan Idealny / Bezwypadkowy / Zarejestrowany /;1197;125;74000;Benzyna;Manualna;2016;Pszów (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;35800;35800;0;
6146683801;Dacia Duster TCe 125 2WD Prestige;28999;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYRfj.html;1197 cm3 • 125 KM • Lift, niski przebieg, po opłatach celno skarbowych;1197;125;92000;Benzyna;Manualna;2016;Witkowo (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;28999;28999;0;
6146234470;Dacia Duster 1.0 TCe Prestige;55000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVYm2.html;999 cm3 • 90 KM • Dacia Duster 1.0 TCe LPG, 2021, Salon Polska, 1 właściciel, FV 23%;999;90;91000;Benzyna;Manualna;2021;Tuszyn (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;55000;55000;0;
6145914321;Dacia Duster;120000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWD4l.html;1598 cm3 • 109 KM;1598;109;1;Benzyna;Automatyczna;2025;Kalisz (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;120000;120000;0;
6145858230;Dacia Duster;120000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWotE.html;1598 cm3 • 109 KM;1598;109;1;Benzyna;Automatyczna;2025;Kalisz (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;120000;120000;0;
6146523129;Dacia Duster 1.3 TCe FAP Prestige;52500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYbrP.html;1333 cm3 • 150 KM • Dacia Duster Prestige,1.3 Benz.150KM,Salon Polska,Pierwszy właściciel;1333;150;87000;Benzyna;Manualna;2019;Olsztyn (Warmińsko-mazurskie);2026-03-29;2026-03-29;0;0;2026-03-29;52500;52500;0;
6146522023;Dacia Duster 1.3 TCe FAP Prestige EU6d;54900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYb9Z.html;1332 cm3 • 130 KM • Prestige 1.3 130KM salon PL, 1 właściciel, serwis ASO;1332;130;78739;Benzyna;Manualna;2019;Katowice (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;54900;54900;0;
6146570725;Dacia Duster 1.0 TCe Comfort;45900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYnPw.html;999 cm3 • 100 KM • 1.0 100KM + Gaz LPG 2021r.;999;100;73000;Benzyna;Manualna;2021;Bochnia (Małopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;45900;45900;0;
6145968673;Dacia Duster 1.0 TCe Journey;88950;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWRcZ.html;999 cm3 • 90 KM;999;90;2100;Benzyna;Manualna;2025;Luboń (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;88950;88950;0;
6146010680;Dacia Duster 1.0 TCe Journey;75900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HV28v.html;999 cm3 • 90 KM • Duster 1.0 benz+gaz Najbogatszą wersją + 3 pakiety;999;90;12300;Benzyna;Manualna;2024;Piaski (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;75900;75900;0;
6146135207;Dacia Duster 1.3 TCe Comfort;64900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVyx1.html;1332 cm3 • 130 KM • Salon Polska /;1332;130;56494;Benzyna;Manualna;2022;Elbląg (Warmińsko-mazurskie);2026-03-29;2026-03-29;0;0;2026-03-29;64900;64900;0;
6146638776;Dacia Duster 1.0 TCe Journey;87000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYFx6.html;999 cm3 • 90 KM • Dacia Duster 1.0 LPG Journey 2025 od ręki;999;90;16883;Benzyna;Manualna;2025;Siedlce (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;87000;87000;0;
6130948754;Dacia Duster TCe 100 2WD Celebration;39900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6GUPQe.html;999 cm3 • 101 KM • Dacia duster 1.0tce 101km manual z przebiegiem 70 tyś;999;101;71000;Benzyna;Manualna;2019;Gdynia (Pomorskie);2026-03-29;2026-03-29;0;0;2026-03-29;39900;39900;0;
6146216189;Dacia Duster 1.6 SCe Laureate S&S;39900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVTBb.html;1598 cm3 • 114 KM • 1.6 benzyna 143000km nawigacja krajowy serwisowany super stan;1598;114;143000;Benzyna;Manualna;2018;Wólka Radzymińska (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;39900;39900;0;
6145070419;Dacia Duster;44900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HS5x1.html;1332 cm3 • 131 KM • Super stan;1332;131;149000;Benzyna;Manualna;2019;Opalenica (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;44900;44900;0;
6146506308;Dacia Duster 1.3 TCe Journey EDC;71000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY74v.html;1332 cm3 • 150 KM • Dacia Duster dodatkowe wyposażenie gwarancja niski przebieg super stan;1332;150;20500;Benzyna;Automatyczna;2023;Bełchatów (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;71000;71000;0;
6146594180;Dacia Duster TCe 130 2WD Prestige+;45800;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYtWO.html;1332 cm3 • 130 KM • Bezwypadkowe - Bogate Wyposażenie - Opłacone;1332;130;109915;Benzyna;Manualna;2019;Środa Śląska (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;45800;45800;0;
6144974854;Dacia Duster 1.3 TCe SL Extreme 4WD;47000;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HRGFE.html;1332 cm3 • 150 KM • Dacia Duster 2021, 1.3 TCE 150KM 4x4 4WD;1332;150;148445;Benzyna;Manualna;2021;Bielsko-Biała (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;47000;47000;0;
"6146168907;Dacia Duster;43900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVHiz.html;""1332 cm3 • 150 KM • 1.3i(150KM)*Led*Duża Navi*Kamera 360*Welur*Reling*BLS*I Wł*Alu17""""ASO"";1332;150;127884;Benzyna;Manualna;2019;""1332 cm3 • 150 KM • 1.3i(150KM)*Led*Duża Navi*Kamera 360*Welur*Reling*BLS*I Wł*Alu17""""ASO"";2026-03-29;2026-03-29;0;0;2026-03-29;43900;43900;0;";;;;;;;;;;;;;;;;0;2026-03-30;;;0;
6146332998;Dacia Duster;65900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HXnZc.html;1333 cm3 • 150 KM • Automat/Bezwypadkowy Okazja!;1333;150;62880;Benzyna;Automatyczna;2022;Legionowo (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;65900;65900;0;
6145934338;Dacia Duster 1.0 TCe Journey;83500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWIhc.html;999 cm3 • 90 KM • Autoryzowany Salon Sprzeda !! DACIA DUSTER !!;999;90;3000;Benzyna;Manualna;2025;Radom (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;83500;83500;0;
6146490795;Dacia Duster 1.0 TCe Prestige;45900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY32j.html;999 cm3 • 100 KM;999;100;53000;Benzyna;Manualna;2020;Syrynia (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;45900;45900;0;
6146054451;Dacia Duster 1.0 TCe Comfort;28500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVdvw.html;999 cm3 • 90 KM • II 1.0Tce Salon Polska Comfort Cena brutto!!!;999;90;110635;Benzyna;Manualna;2021;Boguszyce (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;28500;28500;0;
6145806489;Dacia Duster TCe 125 2WD Prestige;38700;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWb17.html;1197 cm3 • 125 KM • Dacia Duster 2 2018 rok;1197;125;81435;Benzyna;Manualna;2018;Skwierzyna (Lubuskie);2026-03-29;2026-03-29;0;0;2026-03-29;38700;38700;0;
6146163281;Dacia Duster 1.6 SCe Access S&S;44200;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVFPP.html;1598 cm3 • 114 KM • DACIA DUSTER 1,6 2016/17 SALON 42000 km;1598;114;42000;Benzyna;Manualna;2017;Leżajsk (Podkarpackie);2026-03-29;2026-03-29;0;0;2026-03-29;44200;44200;0;
6145859981;Dacia Duster;29500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HWoWT.html;999 cm3 • 100 KM • * 2022 * 1.0 TCe * LPG * 116.329 KM *;999;100;116369;Benzyna;Manualna;2022;Ostrów Wielkopolski (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;29500;29500;0;
6146567846;Dacia Duster;48900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYn54.html;1300 cm3 • 130 KM • 1.3TCe 130KM M6 2020 r., salon PL, komplet opon, przebieg 96tys.km;1300;130;96000;Benzyna;Manualna;2020;Myślenice (Małopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;48900;48900;0;
6142340138;Dacia Duster 1.3 TCe Prestige;68900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HGDge.html;1332 cm3 • 130 KM • 1.3 130KM TCe Journey,Krajowy,Bezwypadkowy,ASO,Grzane fotele,Gwarancja;1332;130;36509;Benzyna;Manualna;2022;Bielsko-Biała (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;68900;68900;0;
6139037478;Dacia Duster;54900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HsM5v.html;999 cm3 • 90 KM • Prestige 1.0TCe 100, 2021r.;999;90;65256;Benzyna;Manualna;2021;Mory (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;54900;54900;0;
6145472082;Dacia Duster 1.0 TCe Journey;65900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HTM1s.html;999 cm3 • 90 KM • Dacia Duster 1.0 LPG - jak nowy - 6800 km;999;90;6800;Benzyna;Manualna;2023;Bielsko-Biała (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;65900;65900;0;
6146619855;Dacia Duster TCe 130 2WD Prestige+;47900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HYABW.html;1332 cm3 • 130 KM • Benzyna*Bardzo bogata wersja wyposażenia*Bezwypadkowy*Serwis;1332;130;111000;Benzyna;Manualna;2019;Blok Dobryszyce (Łódzkie);2026-03-29;2026-03-29;0;0;2026-03-29;47900;47900;0;
6146167101;Dacia Duster TCe 150 2WD GPF Prestige;54550;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVGPr.html;1332 cm3 • 150 KM • 1.3 TCe 2WD, jeden wlsciciel, bardzo ładna;1332;150;99000;Benzyna;Manualna;2021;Czeladź (Śląskie);2026-03-29;2026-03-29;0;0;2026-03-29;54550;54550;0;
6146143075;Dacia Duster TCe 150 EDC 2WD Prestige;69950;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HVAzW.html;1332 cm3 • 150 KM • 1.3*Benzyna*150KM AUTOMAT z mikro 49.000km JAK NOWA;1332;150;49000;Benzyna;Automatyczna;2023;Świebodzice (Dolnośląskie);2026-03-29;2026-03-29;0;0;2026-03-29;69950;69950;0;
6144729932;Dacia Duster 1.3 TCe FAP Prestige EU6d;69900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HQEXi.html;1332 cm3 • 130 KM • 1.3 TCe FAP Prestige EU6d | Salon PL | ASO | Bezwypadkowy;1332;130;32431;Benzyna;Manualna;2022;Kalisz (Wielkopolskie);2026-03-29;2026-03-29;0;0;2026-03-29;69900;69900;0;
6146494476;Dacia Duster TCe 130 2WD Sondermodell Extreme;47900;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HY3ZG.html;1332 cm3 • 131 KM • 120tys.km, Super stan, Bezwypadkowy, Niemalowany, Oplacony!!!;1332;131;120000;Benzyna;Manualna;2019;Radom (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;47900;47900;0;
6144123506;Dacia Duster TCe 125 2WD Comfort;26500;PLN;https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6HO7ce.html;1197 cm3 • 125 KM • Duster;1197;125;138229;Benzyna;Manualna;2016;Cempkowo (Mazowieckie);2026-03-29;2026-03-29;0;0;2026-03-29;26500;26500;0;
