listing_id;title;price_pln;currency;link;subtitle;engine_cm3;power_hp;mileage_km;fuel_type;gearbox;year;location;first_seen_date;last_seen_date;days_on_site;is_active;removed_date;initial_price_pln;lowest_price_pln;price_change_count;last_price_change_date
6145812452;Mitsubishi ASX 2.0 4WD CVT Intro Edition+;59900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HWczi.html;1998 cm3 • 150 KM • Mitaubishi ASX 2019r. benzyna;1998;150;112000;Benzyna;Automatyczna;2019;Śliwice (Kujawsko-pomorskie);2026-03-30;2026-03-30;0;1;;59900;59900;0;
6145813835;Mitsubishi ASX;114900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HWcWB.html;1332 cm3 • 140 KM • INVITE + COLD, 2025r.;1332;140;1;Benzyna;Automatyczna;2025;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;114900;114900;0;
6145814027;Mitsubishi ASX;114900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HWcYH.html;1332 cm3 • 140 KM • INVITE + COLD, 2025r.;1332;140;1;Benzyna;Automatyczna;2025;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;114900;114900;0;
6145397987;Mitsubishi ASX;121900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HTsKn.html;1332 cm3 • 158 KM • INTENSE + Style + Cold, 2025r.;1332;158;1;Benzyna;Automatyczna;2025;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;121900;121900;0;
6145397994;Mitsubishi ASX;140900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HTsKu.html;1332 cm3 • 140 KM • INSTYLE+COLD, 2026r. Kamera 360°, Dach panoramiczny, Nawigacja Google;1332;140;1;Benzyna;Automatyczna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;140900;140900;0;
6145397990;Mitsubishi ASX;129790;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HTsKq.html;1332 cm3 • 140 KM • INTENSE + Style + Cold, 2026r.;1332;140;1;Benzyna;Automatyczna;2026;Warszawa (Mazowieckie);2026-03-30;2026-03-30;0;1;;129790;129790;0;
6146679728;Mitsubishi ASX 2.0 Inform;58900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HYQbC.html;1998 cm3 • 150 KM • 2.0B 150KM, salon Polska.;1998;150;68300;Benzyna;Manualna;2020;Krobia (Wielkopolskie);2026-03-30;2026-03-30;0;1;;58900;58900;0;
6145386393;Mitsubishi ASX 2.0 Insport CVT;69900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HTpJn.html;1998 cm3 • 150 KM;1998;150;59900;Benzyna;Automatyczna;2022;Gościcino (Pomorskie);2026-03-30;2026-03-30;0;1;;69900;69900;0;
6146039968;Mitsubishi ASX 2.0 2WD CVT Intro Edition+;65950;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HV9KU.html;1998 cm3 • 150 KM • Klimatronik Nawigacja Kamera Cofania Ledy Tempomat AUTOMAT;1998;150;58000;Benzyna;Automatyczna;2020;Konin (Wielkopolskie);2026-03-30;2026-03-30;0;1;;65950;65950;0;
6146163221;Mitsubishi ASX 2.0 2WD CVT Intro Edition+;69900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVFOR.html;1998 cm3 • 150 KM • 2.0 150km Automat Serwis ASO 19/20r I Wl. Navi Kamera FULL LED KLIMATR;1998;150;28000;Benzyna;Automatyczna;2019;Kraków (Małopolskie);2026-03-30;2026-03-30;0;1;;69900;69900;0;
6146578025;Mitsubishi ASX 1.6 Blue Sky Edition;54500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HYpJf.html;1590 cm3 • 117 KM • Zadbane auto bez wkładu finansowego, pierwszy właściciel;1590;117;80000;Benzyna;Manualna;2019;Harbutowice (Śląskie);2026-03-30;2026-03-30;0;1;;54500;54500;0;
6146165227;Mitsubishi ASX;72500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVGld.html;1998 cm3 • 150 KM • ASX 2.0 bogate wyposażenie, niski przebieg 2022;1998;150;33000;Benzyna;Automatyczna;2022;Rzeszów (Podkarpackie);2026-03-30;2026-03-30;0;1;;72500;72500;0;
6146399522;Mitsubishi ASX 2.0 4WD CVT Plus;78800;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HXFia.html;1998 cm3 • 150 KM • Mitsubishi ASX, 2024, 20000 km przebiegu.;1998;150;20090;Benzyna;Automatyczna;2024;Łaskarzew (Mazowieckie);2026-03-30;2026-03-30;0;1;;78800;78800;0;
6144524134;Mitsubishi ASX;78500;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HPNpY.html;1998 cm3 • 150 KM • Asx/outlander sport 2.0l 4x4 full opcja.;1998;150;67000;Benzyna;Automatyczna;2024;Rzeszów (Podkarpackie);2026-03-30;2026-03-30;0;1;;78500;78500;0;
6146070507;Mitsubishi ASX 2.0 Insport CVT;62900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVhHt.html;1998 cm3 • 150 KM • Sprzedam Mitsubishi Asx / Outlander Sport 2.0 Benzyna+Gaz jak nowy.;1998;150;60385;Benzyna;Automatyczna;2020;Płock (Mazowieckie);2026-03-30;2026-03-30;0;1;;62900;62900;0;
6140003937;Mitsubishi ASX;64000;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HvPwz.html;1590 cm3 • 117 KM • Stan pojazdu bardzo dobry. Pierwszy właściciel w kraju;1590;117;61000;Benzyna;Manualna;2019;Brynica (Świętokrzyskie);2026-03-30;2026-03-30;0;1;;64000;64000;0;
6146692314;Mitsubishi ASX 1.6 Inform;46900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HYTsC.html;1590 cm3 • 117 KM • Inform, Serwisowany w ASO, 1 właściciel, Odtwarzacz płyt CD;1590;117;143534;Benzyna;Manualna;2018;Wrocław (Dolnośląskie);2026-03-30;2026-03-30;0;1;;46900;46900;0;
6146226071;Mitsubishi ASX;113900;PLN;https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6HVVaz.html;1199 cm3 • 115 KM • Samochód testowy ASX 1,33 AT;1199;115;1350;Benzyna;Automatyczna;2025;Poznań (Wielkopolskie);2026-03-30;2026-03-30;0;1;;113900;113900;0;
